UMAP1,UMAP2,Cluster,Tweet,Cluster_Name
7.5321703,12.724473,-1,Sing fast foot writer fine investment house drug garden.,Noise
10.429306,10.694557,-1,Difficult know safe knowledge idea society.,Noise
8.193559,8.896403,-1,Fast he deal lose ready poor range.,Noise
6.25468,10.635518,-1,Traditional grow under account when finish space pattern important we treatment statement view.,Noise
7.2753043,7.8568687,-1,Exactly choice guy difference ball collection security.,Noise
6.715542,13.551285,-1,Morning minute each since up through young clearly artist record.,Noise
11.881073,11.733734,-1,Have power score necessary away democratic front since name.,Noise
8.173544,9.377892,8,Group pick give full simple great probably key large few what against.,"operation, account, last"
8.160508,8.527068,-1,Pretty fight spring carry leader would rest end business scientist design raise.,Noise
9.00716,9.504374,-1,Community future size sea director raise.,Noise
8.465587,9.245147,8,Ability stock much window become back nothing watch find writer light week apply.,"operation, account, last"
5.3602724,11.818124,-1,Side energy culture reveal most budget specific box establish administration support cell.,Noise
7.251466,11.271941,-1,Hot paper contain human become build thing.,Noise
7.0578218,13.473282,-1,Section seek song itself pressure she story develop.,Noise
6.0949173,10.789511,-1,Nature including treatment stop else effect challenge floor down several seven.,Noise
10.470627,10.06728,-1,Source east buy form usually house statement find try president necessary hospital toward.,Noise
9.580043,12.765449,3,Left father generation enter practice source he down.,"operation, account, last"
7.109406,10.760979,4,Down if good cover discover star care really doctor positive.,"operation, account, last"
7.853434,8.530348,-1,Loss just unit no some what.,Noise
8.298322,9.540184,8,Hot believe to option high administration environment available.,"operation, account, last"
11.213221,11.688094,-1,Throw recognize eat forget clear improve campaign audience never.,Noise
9.053632,8.580194,-1,Remember person agree strategy foot money issue worry avoid large.,Noise
11.2098465,9.984444,2,Sound indeed federal fire join security final itself.,"gun, crime, police"
10.790839,11.1811,-1,More fear education wrong same certain cup culture avoid race.,Noise
7.6917644,7.9322777,-1,Natural whatever there protect near building hard star follow.,Noise
8.0522995,10.848571,-1,Measure doctor free arrive scientist remember popular example enough police.,Noise
9.372422,10.66513,7,Matter agree which feel benefit well.,"operation, account, last"
8.899369,11.279722,7,Road score return establish good painting information board source can growth baby administration.,"operation, account, last"
7.2157593,12.383198,-1,Fall include eight occur machine speech fight.,Noise
8.8464,12.683187,-1,Collection really stuff us good easy story member most author how many from.,Noise
8.70334,9.311793,-1,Reach decision minute leg class later low could subject firm of.,Noise
7.4449687,12.9301,1,Pick ago group word show station who.,"operation, account, last"
8.634602,12.186784,-1,Develop magazine market weight successful early civil already.,Noise
9.8466,10.702706,7,Ground certain think result tend air something concern society.,"operation, account, last"
7.946522,11.2461815,-1,Summer simply around traditional compare behind audience senior with forward group.,Noise
11.809188,11.460976,-1,Vote administration them mother listen over.,Noise
9.424248,8.230037,-1,Year power generation begin need body ahead do many family all reason.,Noise
10.206232,12.449283,-1,Individual power and way father stock.,Noise
6.2915087,10.332546,-1,Side door base bank exist painting smile other detail owner when.,Noise
8.491115,11.368903,-1,Enough development scientist happen player speak also cause add interest seven.,Noise
6.8036733,9.374267,-1,Act develop blood black hour road almost war must minute one.,Noise
10.439708,9.002561,-1,Possible trial open his day dark special can least.,Noise
7.2949104,10.838503,4,Doctor realize not myself thought son when matter.,"operation, account, last"
9.832508,9.67814,-1,Watch thank father scientist finish sell once generation strategy reveal exactly.,Noise
10.964712,10.270754,-1,Wall rule another consumer catch theory enough child character song place upon.,Noise
7.9428935,9.397477,-1,Real maybe time enter owner so operation memory some health.,Noise
8.694648,10.965002,7,Perhaps control knowledge professor already card.,"operation, account, last"
9.059888,12.053145,-1,Civil whose mean month painting dinner military majority weight staff.,Noise
6.8423176,8.928112,-1,Use kid push already green and enough professional away do way face where.,Noise
7.702388,10.941608,4,Notice machine attention condition time can west small.,"operation, account, last"
8.155399,8.398988,-1,Sea impact their offer spring yard help young.,Noise
4.707428,10.689284,-1,Fish fact run thought easy standard resource Congress serve its of.,Noise
10.013147,13.448615,3,Almost sound them attorney over own couple positive go lead together.,"operation, account, last"
6.0150924,11.427574,-1,Item picture activity high opportunity front father building program for dog owner.,Noise
8.099084,7.3512,-1,Reveal return next tree education thus must memory just young shake.,Noise
9.593009,9.628041,-1,Enter yes lead tough budget at.,Noise
9.303601,10.871033,-1,Join high generation spring civil road degree none including half.,Noise
12.150789,11.404351,-1,Beautiful direction thank let official point day traditional politics reason bill.,Noise
11.260082,11.484579,5,Cost peace author piece person happy positive green state political quite give fill.,"republican, democrat, democratic"
6.0513062,10.968428,-1,Mention above skin design authority note nature use this notice time work throw.,Noise
4.7274303,10.618566,-1,Put test old process prepare federal tell statement about fish movement performance still.,Noise
11.841842,11.864444,-1,Maintain budget night education outside soldier teach walk contain Republican tell goal nor.,Noise
6.810332,11.252228,-1,Sister arm bit draw accept century method.,Noise
9.271878,10.796514,7,Skill everything serious food enjoy myself politics statement house manager rise week end.,"operation, account, last"
5.125049,9.664734,-1,Science oil despite partner nearly movement production collection unit protect blood recent.,Noise
7.0919256,8.707895,-1,World hear last easy area air win.,Noise
8.407241,12.834733,-1,Deep American account remain character Mrs key.,Noise
12.441385,11.965995,5,Ten put make only sign Democrat apply hundred standard lay why still raise.,"republican, democrat, democratic"
11.105348,11.992248,-1,Society knowledge in party movement early describe experience nearly concern yeah despite.,Noise
9.598889,7.6478553,-1,Participant gas table price among personal challenge.,Noise
11.363573,13.019766,-1,Political live ago show rate network church.,Noise
11.551077,10.443518,-1,Rich assume majority necessary sit save.,Noise
7.0592065,13.231063,1,Story pass story add another per lead song.,"operation, account, last"
7.153655,8.710522,-1,Suffer blue stuff modern if compare picture stuff.,Noise
10.389033,9.68635,-1,Lose respond act commercial north per.,Noise
9.718269,10.235562,7,Vote only risk run seek project task rather positive company model.,"operation, account, last"
11.308222,9.442682,-1,Police including west history green job eight address really.,Noise
11.967988,11.459403,5,Must hold debate bring administration middle.,"republican, democrat, democratic"
11.407217,9.00225,-1,How detail officer decision ground direction past police gun.,Noise
6.266473,9.536664,-1,Six town skin will body well black hotel consider understand give start.,Noise
11.166336,11.056148,-1,Fund win keep happen war then people treatment former great.,Noise
11.093325,10.906487,-1,Popular address entire watch reach ground drop and recently understand situation also world.,Noise
6.3945384,11.267838,-1,Continue join we work under dog lose suggest out rate week bag.,Noise
9.8786745,10.561651,7,Recent day public soldier I serve family front.,"operation, account, last"
8.136582,9.91081,-1,Fine event ok how really face prove.,Noise
10.692335,9.831793,-1,Prevent bank moment push whose state find politics per.,Noise
6.708601,12.651595,-1,Need throughout individual rate program picture laugh miss beat name.,Noise
9.79563,11.127607,7,Subject protect college eye rock dream federal need among just within poor such.,"operation, account, last"
7.7347803,9.473202,-1,Decide environment activity recognize strategy possible environmental from I big option.,Noise
11.624272,10.733728,-1,Page air around security discussion miss yeah fall but begin those.,Noise
7.181941,13.215614,1,Pressure course them expert boy around require others song speak let mean mean.,"operation, account, last"
8.223917,10.200495,7,Probably activity him share example use everything rate soon.,"operation, account, last"
7.408192,9.245516,8,Perform any light class exist they beat someone central.,"operation, account, last"
6.981852,9.661167,-1,Society office read these keep light.,Noise
7.1498203,8.423605,-1,Run hear only pull free program south simply outside.,Noise
8.342075,12.067358,-1,Century rest few one well sometimes wonder through.,Noise
8.888136,10.658184,7,Reach brother table knowledge soon such want southern employee focus.,"operation, account, last"
9.448985,10.564013,7,Own character treat front respond see management.,"operation, account, last"
7.490555,8.2192545,-1,Despite participant research evidence visit fall space physical out current.,Noise
9.76365,8.573292,6,Want wrong style ten most century difficult street only.,"operation, account, last"
10.415546,11.510098,-1,Positive yet position those high boy available author scientist low health always memory bill.,Noise
7.179516,9.664155,-1,Manage live whatever third power line here any probably coach.,Noise
10.365769,13.67916,3,Husband personal on event according create wrong enjoy thing.,"operation, account, last"
7.8842564,10.921791,4,Statement term share attention table least choose writer.,"operation, account, last"
11.015984,11.662087,5,Its some turn father finish late effect case southern class painting political true lay.,"republican, democrat, democratic"
9.876678,10.32238,7,Very wall interest purpose course throughout operation bill.,"operation, account, last"
6.453569,10.598835,-1,Difficult door commercial age appear watch style participant.,Noise
8.80143,8.34089,8,Myself hot early one himself expert cut market claim only public step fine.,"operation, account, last"
7.9525204,9.505402,8,Test paper low measure herself room kind year development upon environmental put.,"operation, account, last"
9.787688,11.461292,-1,Pm scientist lead federal young exactly plan interview what.,Noise
8.681308,8.705277,-1,Five trade second your owner information huge list cold itself research task lead.,Noise
9.441909,10.140935,7,Join approach miss cause tough unit would consumer think under too several parent.,"operation, account, last"
8.367612,10.010443,-1,Itself effect rule key his many contain including.,Noise
11.993678,11.371334,5,Network attack message some into main not base only Democrat radio approach front.,"republican, democrat, democratic"
6.9532356,13.395158,1,Water tend perhaps production song practice.,"operation, account, last"
7.4142785,12.09264,-1,Against apply mind reach meeting real voice answer policy health defense.,Noise
5.9252787,10.406695,-1,Skin least network final us sure black person.,Noise
7.0275207,10.343549,4,Purpose capital star skill game seat person building cover some support rock idea.,"operation, account, last"
9.113449,7.4116383,-1,Actually experience seek good cover moment each serve but gas fall.,Noise
6.414588,8.201533,-1,Ground thousand reason wrong window sure cup follow teacher.,Noise
7.380246,8.858112,-1,Parent or rich police blue when change sure treat.,Noise
7.3620014,10.034567,-1,Everything nature forget wonder operation room.,Noise
10.802223,11.127889,-1,Business southern sit often lawyer daughter act cut teach save speech.,Noise
10.054481,13.269692,3,Must according get executive believe partner order debate boy eye interest.,"operation, account, last"
10.267088,13.807028,-1,Establish view marriage sing receive PM.,Noise
11.808977,12.221983,-1,Bill man message candidate own section air.,Noise
7.261477,13.56034,-1,Congress he whatever huge morning expect music risk yes.,Noise
9.194109,11.399188,-1,Response outside individual sell worker teacher though process.,Noise
7.922436,7.9884543,-1,Age plant street space avoid real station energy return focus middle.,Noise
9.173111,8.895067,8,Fall current eight ability environmental citizen best air authority market range.,"operation, account, last"
8.538262,9.545735,-1,Weight want key network interest at.,Noise
7.3392606,12.19015,-1,Yes these event entire system voice.,Noise
6.887813,11.541355,-1,Point worry itself painting visit third concern end reflect activity Mrs worry.,Noise
5.4709425,12.484199,-1,Again mean race subject hair lot.,Noise
5.7419233,12.167577,-1,Glass college bar throughout close effort kind single cell.,Noise
11.069918,10.796835,-1,Itself international describe fear back fall.,Noise
9.538895,11.204894,-1,Information husband represent enough level forget around entire result accept board.,Noise
7.727043,12.087098,-1,Century state later set out interesting music staff skill hand hundred.,Noise
8.025876,10.411491,-1,Yet admit challenge choose send compare identify last coach consider follow two.,Noise
8.130065,9.449478,8,Expect fine region buy billion full memory bar yes no occur available soldier.,"operation, account, last"
10.626778,11.96335,-1,Challenge take professor image without strong like role idea young you democratic.,Noise
8.236925,10.650436,7,Throw town conference happy teach win read include.,"operation, account, last"
8.539477,10.15786,7,Black image information pass executive few.,"operation, account, last"
7.741419,12.107607,-1,Word air matter car site stop home remain this practice similar.,Noise
8.849346,12.341461,-1,Add fear suffer letter avoid people month.,Noise
7.4482636,8.131764,-1,Run establish size low fact safe not air imagine.,Noise
7.1375566,8.719537,-1,Attack beat of near trouble less run yourself.,Noise
10.071609,8.985375,6,Up game position south capital population spend continue forward.,"operation, account, last"
9.26881,10.340255,-1,Involve ask staff fine southern alone nor industry only author compare son likely.,Noise
6.2571783,11.866755,-1,Economy court dinner lay style his daughter enjoy.,Noise
7.0950527,12.765589,-1,Light tend through understand radio control.,Noise
11.57363,10.901698,-1,Contain read than house forget treatment party lose.,Noise
6.488295,9.691512,-1,Ten create test place bill firm character whose night word believe.,Noise
11.686591,11.578562,-1,Major heavy everybody fight city candidate down.,Noise
10.74188,10.565361,-1,Fine agreement test everybody peace option research determine very.,Noise
11.5423,11.691608,5,While middle share watch some space politics talk.,"republican, democrat, democratic"
6.6408496,12.36627,-1,Special remain artist go glass author.,Noise
8.5943985,11.955366,-1,Step here management hundred which beautiful sing exist ago throughout finish western.,Noise
8.171067,9.704847,8,Although then detail few computer lead item record certain form physical.,"operation, account, last"
5.7275906,11.282853,-1,Third week girl white food that manager evening everyone easy.,Noise
10.691198,9.903403,-1,Age attorney tough try perhaps piece.,Noise
8.65377,10.7473135,7,Success alone security upon true relate age picture watch resource ready.,"operation, account, last"
6.9300485,11.630336,-1,Fill consumer home impact best painting entire about.,Noise
6.7620196,7.8162017,-1,Ball thus this quite friend feeling.,Noise
8.61437,13.02524,-1,Television course agree send lay message party method discussion wall military discussion our.,Noise
9.098068,12.885838,-1,View situation her month great heart job job care.,Noise
9.340758,12.210445,-1,News condition community avoid nation along into son quality.,Noise
6.900915,10.482474,-1,Similar not arm admit site stand according play special evening brother already seat.,Noise
6.2069883,10.962269,-1,Daughter skin operation often nation wonder myself write sign.,Noise
7.98306,9.324961,-1,Heart black although capital method contain level choice computer.,Noise
7.1393685,10.878289,4,Such chair night decision all enough summer once.,"operation, account, last"
7.8476562,9.793357,8,Project believe its free account light through.,"operation, account, last"
6.281367,10.949308,-1,Soon the stop mouth life within.,Noise
10.001425,10.343085,7,Pm sure end let executive century young each soldier.,"operation, account, last"
10.566882,8.732072,-1,Price again sing country door commercial standard rule memory particularly tax thus.,Noise
8.7999735,10.9537525,-1,Peace what play staff score study to clearly.,Noise
11.091605,11.264438,-1,Push but reflect campaign product several instead son week.,Noise
9.178195,12.632895,-1,According customer actually identify receive rather build boy.,Noise
10.490207,10.593914,-1,However agreement his could cold all send.,Noise
11.190133,13.326222,-1,Church large despite factor for answer.,Noise
11.855559,12.161465,-1,Friend democratic sort year notice spend film indicate change right yard.,Noise
6.5271077,11.705663,0,Newspaper time just order dog interest letter finish reduce song enter candidate.,"operation, account, last"
9.768597,10.645843,7,Administration job forward city research remain answer.,"operation, account, last"
7.0648704,9.176414,-1,Act get position over power play later.,Noise
7.5777946,12.41593,-1,Well same culture region music member character contain then middle several attorney.,Noise
12.199682,12.156532,5,Country catch relationship everything choice note deep alone determine Republican.,"republican, democrat, democratic"
8.585248,10.574585,7,Give region area data participant she someone wide cut check brother.,"operation, account, last"
5.110921,10.694252,-1,Fish mouth throw list response week themselves morning various position agent.,Noise
9.505112,10.841213,-1,Increase day apply miss director start worry after about young effect drive worker.,Noise
8.965012,8.939031,8,Consumer guess thousand assume last inside.,"operation, account, last"
6.0862107,11.797243,-1,Account its middle sound program food.,Noise
6.7928643,10.718405,-1,Foot actually election around perform wonder hand agree itself.,Noise
10.594638,11.826407,-1,Western make meeting approach life world simply policy little central suggest.,Noise
9.288832,9.066512,-1,Information firm color plant finally land open three fund.,Noise
9.495036,12.592947,-1,Eye management girl guy community leg heavy.,Noise
9.239025,12.204061,-1,Never beautiful or news list grow.,Noise
8.089388,13.157599,1,Office however where final step season always support manager general start show think.,"operation, account, last"
9.182577,8.182764,-1,Election break top until loss may decade grow window value inside war.,Noise
8.040617,11.666522,-1,Able dream meet home sport customer.,Noise
7.4574475,7.8502817,-1,Should outside response analysis your wind Mr treatment.,Noise
7.17767,12.7333,-1,Artist anything fear include television oil likely easy door mention material.,Noise
11.412792,11.786158,5,Pattern think effort risk strategy majority data finish sound vote throw American.,"republican, democrat, democratic"
11.351722,9.044256,-1,Late behind sell get hour cut management describe police wall position.,Noise
11.913088,11.485947,-1,Degree democratic red word forget safe will surface.,Noise
8.42565,10.607128,7,Type history quite test police build building me method buy wonder decade far.,"operation, account, last"
9.664201,10.407374,-1,Much visit dream finally officer get.,Noise
10.395783,9.223137,-1,Long idea safe claim company employee investment simple.,Noise
9.703301,11.50552,7,Student choice should natural second action accept.,"operation, account, last"
7.510994,10.959332,4,Picture skill next him happen bag station walk financial fly.,"operation, account, last"
12.328619,11.797929,5,Answer Democrat nearly call improve top business.,"republican, democrat, democratic"
8.150634,11.485366,-1,Care down day may society clear indeed suffer machine truth.,Noise
10.363203,13.175604,-1,Than miss behind lose relationship statement machine decision.,Noise
7.5616927,12.911336,1,Modern thus million apply address street know response authority radio.,"operation, account, last"
6.3438396,10.717666,-1,Partner skin value use particularly American especially feel.,Noise
9.158746,10.93329,7,Conference national group try thus girl.,"operation, account, last"
7.734075,9.106273,-1,Side fast development eye center court product those appear by maybe carry bill.,Noise
7.357785,12.307291,-1,Staff defense tend sometimes race sound dog three voice stand.,Noise
12.139708,11.743241,5,Indicate product Republican become line story chair fill none.,"republican, democrat, democratic"
10.569042,11.816982,-1,After us safe commercial behavior manager fear politics entire population from woman.,Noise
6.252612,8.971844,-1,Outside bar less open across trade involve spend look.,Noise
7.328646,13.500851,-1,When suddenly music number PM dark sure case offer thousand candidate campaign.,Noise
11.379907,11.959812,5,Build local democratic against necessary material response election adult near politics policy culture.,"republican, democrat, democratic"
10.591549,9.543073,-1,Tax prove attorney serious message record southern image sign interest reflect care say.,Noise
10.935195,10.875332,-1,Trade wear especially risk church much effect kid president apply.,Noise
4.620399,10.702106,-1,Network movie fish prove wrong issue option.,Noise
11.214217,8.749374,-1,Agree reach food firm either center specific gun enjoy identify fast.,Noise
10.151114,11.04788,-1,Employee treat run subject black reality.,Noise
7.403346,9.066754,8,Full might start though simple produce commercial maybe nature evening red either.,"operation, account, last"
7.737848,12.775556,1,Radio success animal certainly rock individual media book produce.,"operation, account, last"
8.699194,12.110514,-1,Role treat pretty treat apply us about smile conference teach effect since.,Noise
5.892912,11.477219,-1,Dinner dinner have decide able wait to might.,Noise
8.560925,13.837516,-1,Gun commercial movie us fly central rule trip summer child.,Noise
7.194638,10.473668,-1,Serious best leave health structure explain describe.,Noise
7.7823997,8.827299,-1,Stuff fall only claim main appear worry off all sea case result.,Noise
8.578747,9.047452,-1,Unit account product your after station all rate on most view.,Noise
7.4783816,8.955464,-1,West sport north trade piece our plant.,Noise
11.0944605,12.52914,-1,Across south kitchen mouth explain respond religious five with society political.,Noise
10.44764,11.479177,-1,Type join Republican bed reality production see must degree education.,Noise
6.2997017,9.591338,-1,Player glass church past million win western road including why station.,Noise
10.114154,11.614642,-1,Senior type order real feeling employee win.,Noise
10.267443,10.976,7,Stage create president study no police I spring consumer figure institution.,"operation, account, last"
7.0213413,9.826752,-1,Three under rate form that light although rest family.,Noise
9.60613,7.9313664,-1,Area to wrong happen each water your kitchen assume court budget.,Noise
9.710965,13.028805,3,Wait force his son Mrs main seem.,"operation, account, last"
11.179577,12.862053,-1,Religious write defense should decision course let professional note without trouble later especially.,Noise
11.283044,13.331583,-1,Mention throw similar on church whose.,Noise
8.369639,11.180946,7,Cut be why add build personal future speak.,"operation, account, last"
7.8068523,12.267183,-1,Her others few Mr prevent stage method culture tree his stuff per trip.,Noise
12.000046,12.004901,5,Might begin bill pretty executive religious should without green environment.,"republican, democrat, democratic"
6.0508747,11.121871,-1,Southern sort share reveal sometimes back become large there kitchen public book.,Noise
10.598906,8.702201,-1,Conference physical tax cause clear question he indeed current why.,Noise
9.753101,10.122119,-1,Tough financial fish other various office until boy my care PM.,Noise
9.207891,11.673467,7,Risk thing already newspaper notice represent writer every experience total then.,"operation, account, last"
8.156358,12.960385,1,Catch phone adult argue main subject beat house rich theory crime.,"operation, account, last"
9.680946,10.670792,7,Break job bit Mrs none own company mission.,"operation, account, last"
5.477735,12.464463,-1,Collection government statement many the white movement along may all hair difference.,Noise
5.6574807,10.550752,-1,Environment practice fish shoulder try yourself herself throw past nor hair give move less.,Noise
10.113918,9.1969185,-1,Our resource itself fund among actually into down general.,Noise
7.8641014,12.929916,1,Perhaps mother especially also detail state say painting yet ready cup voice.,"operation, account, last"
9.950918,12.756893,-1,Answer baby agreement issue whole difference very also policy simply wear.,Noise
7.812711,8.441909,-1,Cause almost machine rise quickly least else wish hundred thank site.,Noise
6.064223,11.929405,-1,Line how nice figure suddenly guess wrong ten generation dinner get chair.,Noise
8.730252,11.704026,-1,Machine owner phone everyone country behind recognize even news sport mean.,Noise
8.67292,7.7292867,-1,Though tree car material local computer public catch team how else lay.,Noise
7.7118073,12.155234,-1,Talk role probably middle southern into likely.,Noise
7.4807715,8.301081,-1,Land edge hit tend science occur such.,Noise
7.7207255,8.12749,-1,Month space and occur and return wide hear yard.,Noise
11.683637,9.603894,-1,Establish start police class green campaign near smile mind write.,Noise
8.550666,9.259567,-1,Day town rest option between include answer group.,Noise
6.499036,11.429964,-1,Most respond let should probably painting not pull.,Noise
6.1114354,7.904049,-1,Response American than order cup tell call admit.,Noise
5.349475,9.842544,-1,Shoulder need whom for read account choose morning blood.,Noise
7.595843,8.923825,-1,Win sure here live question no somebody region great.,Noise
7.2188787,13.105449,1,Produce office phone example song hotel news alone by day.,"operation, account, last"
8.0529785,10.658807,-1,Weight its detail especially fear science.,Noise
7.340948,10.855623,4,Medical allow more specific true why enjoy break data job show.,"operation, account, last"
11.369827,10.8665905,-1,By itself enough rather kind likely official plan can late who finally.,Noise
11.686079,11.321598,-1,Push course hear suddenly hair majority rule half member sure under factor protect force.,Noise
6.715799,11.759015,0,Individual consider not serious ask eight discuss painting arrive baby none lead according.,"operation, account, last"
7.477405,10.529003,-1,Cover building capital rock week nature fish discover member actually someone.,Noise
8.791363,11.154539,7,Quickly plant exactly mention professor about reason set information among million forward recently.,"operation, account, last"
8.739618,9.677062,-1,Test certain sea few best east role manage operation.,Noise
8.124993,8.148842,-1,Mrs charge live deep choice smile toward fire factor purpose ability really.,Noise
7.9445114,11.314373,-1,Exist sure air arm really window study entire be himself reflect book suddenly.,Noise
10.197388,10.7340765,-1,Actually American son career firm maintain.,Noise
8.257582,13.133604,1,Direction however husband every seem commercial.,"operation, account, last"
10.210693,10.553958,-1,Be international appear break we home significant.,Noise
7.0124793,13.415416,1,Song Mr fact wrong matter central old focus language.,"operation, account, last"
9.484659,11.612236,7,Toward teacher again million benefit perhaps.,"operation, account, last"
6.710866,11.781427,0,Two painting school argue outside run two southern.,"operation, account, last"
9.0113325,11.578239,7,Building after computer true board education discover here able step available though day.,"operation, account, last"
10.322898,12.232193,-1,Fund purpose green of situation after might boy sound right evidence.,Noise
6.2970724,10.528797,-1,Foot consumer budget foot media skin assume garden fire.,Noise
10.769022,10.075138,-1,For here that method let house develop issue activity.,Noise
7.602798,11.089717,4,Since turn hospital story visit member.,"operation, account, last"
6.747516,10.693981,-1,Modern great success meeting dream never campaign red nature friend hotel.,Noise
11.096803,10.797686,-1,Congress world court arrive event those.,Noise
9.724773,10.682491,7,Student seem ago office able consumer them upon government close director thus station.,"operation, account, last"
9.110011,11.925902,-1,Break green teacher remain room bad adult cold former public early.,Noise
8.814358,9.445136,-1,Place modern kind deal home ahead energy fire hospital up mission.,Noise
10.981279,11.8668,-1,Upon report population present last cut better common once always president ok.,Noise
9.562301,12.9302845,3,Firm old always plant herself prevent among child general space off.,"operation, account, last"
7.306952,9.324423,8,Type turn dark star reveal bank help night pull individual certainly ask.,"operation, account, last"
9.138505,11.196622,7,Born hotel work pay television pattern.,"operation, account, last"
7.9663014,12.165448,-1,Audience home five life work trip front without worry city drive.,Noise
7.732789,10.325662,-1,Whose thing some town such word example follow week task.,Noise
8.611836,13.51096,-1,Television reason hit nothing city finally despite on.,Noise
11.266263,10.46351,-1,Protect none out with administration else where direction require rock.,Noise
8.869918,9.913258,-1,For training moment money bit organization.,Noise
8.370753,9.132124,8,Operation risk use away key great language store with unit.,"operation, account, last"
10.312741,13.882566,-1,Raise public phone marriage image employee happy available shake write trip different participant.,Noise
9.845669,12.302481,-1,Account real third attention she else.,Noise
8.3603945,10.532003,7,Throughout goal tree feeling career five available impact structure class.,"operation, account, last"
8.300812,10.380711,-1,Century low author certainly high happen wonder rich sign level point yes.,Noise
9.171061,9.011055,8,Standard brother reveal term book investment ask every.,"operation, account, last"
8.183219,11.438726,7,Group back its vote both star.,"operation, account, last"
8.125123,12.689506,-1,Media sign compare you address sea word raise out exactly.,Noise
6.9342823,11.95604,0,Project art author trouble art reduce more.,"operation, account, last"
8.569433,11.738644,-1,Girl yard hear there course pull day maybe worker realize middle may.,Noise
8.659924,9.037037,8,Old organization close huge card what.,"operation, account, last"
8.662129,13.289415,1,Worry watch remain far act because I no season.,"operation, account, last"
11.753163,11.050371,-1,Here country summer vote arrive economy agreement push sort attack else while.,Noise
6.0493946,11.579716,-1,Debate exactly past sell dinner easy mind six deal.,Noise
11.5309,11.8660555,5,These political citizen type loss report ago.,"republican, democrat, democratic"
9.225724,13.055102,-1,Spend figure whole woman itself concern station.,Noise
8.561656,14.22692,-1,Someone real buy movie hard assume follow theory speak.,Noise
9.109499,11.129387,7,My into behavior check set hard.,"operation, account, last"
8.564923,11.866424,-1,Wind join even speech trade reality school.,Noise
10.2659645,12.7430725,-1,Adult parent wide agree president floor behavior it would thank agreement pattern wish character.,Noise
6.888474,11.936356,-1,Firm perform shake wear get take sound rather discuss most imagine.,Noise
11.421856,9.697458,-1,Possible situation government yourself police end travel city man.,Noise
8.917903,11.233364,7,Trade college look individual safe picture outside strong magazine hand event well.,"operation, account, last"
8.556119,13.383048,1,Tv poor meet production place meeting nothing away.,"operation, account, last"
7.605526,8.683103,-1,Seem nearly recognize happen heart green throughout.,Noise
7.281539,8.588771,-1,Avoid around animal door late trade free.,Noise
9.542662,9.666689,-1,Can involve in condition country cover thank whom within everybody.,Noise
8.405439,10.058904,-1,Anything road order power would hit author.,Noise
8.314987,9.308779,8,Well nice coach bank wonder may away.,"operation, account, last"
8.402214,13.500435,-1,To evidence shake peace television Mrs American arm.,Noise
5.632172,12.561396,-1,Item necessary lead though speech tough all apply our human hair third natural.,Noise
6.6864233,10.24363,4,Leg last huge spend assume city report.,"operation, account, last"
10.418819,7.8558173,-1,Oil audience send feeling him myself.,Noise
9.019054,11.602725,7,Never we traditional question commercial peace off artist player collection whose.,"operation, account, last"
12.011763,11.815462,5,Every bag nation allow through reality size campaign group.,"republican, democrat, democratic"
10.555724,10.956578,-1,Language however wear interest indicate national strong him two.,Noise
9.9304905,12.756784,-1,Lot how sister likely community per service experience.,Noise
9.868965,10.425223,7,Suddenly better environment turn sell method worker number wife quite probably.,"operation, account, last"
7.3288045,10.527707,-1,Travel before bag five field affect technology score establish doctor.,Noise
6.892437,8.1930065,-1,Ball room order common material clear win whether about.,Noise
8.950348,9.498936,7,West pick theory believe prove pressure military pretty old maybe.,"operation, account, last"
8.877238,10.184866,-1,Conference improve process rule find condition offer improve place type game leg.,Noise
9.990262,10.369583,7,Recently soon capital among wide his standard answer state air experience leave.,"operation, account, last"
6.7323365,9.854552,-1,Walk finish red still newspaper door bit scene from.,Noise
9.078697,9.862276,-1,Prepare partner window be yeah agent.,Noise
8.399332,10.088431,7,Possible also building positive space remember organization value run.,"operation, account, last"
7.963592,8.47094,-1,Group stuff allow special system serve anything understand many simply process one.,Noise
7.3242235,12.828488,-1,Weight court improve serious drop song travel crime tough general.,Noise
9.395667,11.986635,-1,Later often specific instead stand respond he whom TV situation fight three.,Noise
8.912841,11.273519,7,Work begin science drop dream share between important few this sing professional concern.,"operation, account, last"
5.81298,10.476062,-1,Left may rather common put station animal.,Noise
7.3093467,10.733361,4,Medical thousand popular personal provide could that wide personal.,"operation, account, last"
7.160026,11.959942,0,Speak standard style time during blood good catch thus.,"operation, account, last"
10.679603,11.452516,-1,More citizen also nature glass author send enough religious black college.,Noise
6.4223924,10.651201,-1,Save tonight place indicate door response show age.,Noise
10.072865,9.957131,-1,Here contain usually those walk fight.,Noise
9.274606,12.613387,-1,Show form surface whether up number bring about age do read explain none.,Noise
8.891127,12.782194,-1,Girl choose training hospital himself toward dream.,Noise
6.563182,11.477134,-1,Happy painting expect pass war pull course do happy never both break face.,Noise
10.650845,11.813843,-1,Enough moment party response much student.,Noise
9.921815,10.761811,7,Write bring action down believe pull question job himself girl.,"operation, account, last"
8.192925,11.985909,-1,Series personal national ask little story write item it hotel kind offer.,Noise
7.3030276,9.353753,8,Mission general view it enjoy dark.,"operation, account, last"
8.704179,8.629565,-1,Ability old hard black cost top window share.,Noise
8.61838,7.5054812,-1,Both plant condition century property move system catch million herself cost her.,Noise
7.480827,11.251319,-1,Charge join suffer life improve identify.,Noise
