tweet_id,user_name,screen_name,text,created_at,retweet_count,like_count,search_keyword
1862579667418464283,Novo Nordisk,novonordisk,@AjitPat64955053 Thank you for reaching out to us about this. I suggest that you contact our local Novo Nordisk office in India here: https://t.co/gbKMu3Xnb4 They will be able to assist you with the most up-to-date information on the product's availability and potential alternatives in your area.,Fri Nov 29 19:29:32 +0000 2024,0,0,Novo Nordisk
1858127950287175821,Alex | Learn2gether 📈,ApprendEnsemble,"📢 Portefeuille d'un abonné 💰

Répartition de son PEA, valeur ~ 71 000€ 👇

-ETF WORLD 31%
-LVMH 23%
-ASML 17%
-L’Oréal 16%
-Novo Nordisk 7%
-Evolution AB 6%

Répartition de son CTO, valeur ~ 75 000$  👇

-Alphabet 12%
-MSCI 9%
-Amazon 9%
-Blackrock 8%
-Visa 8%
-McDonald’s 7%",Sun Nov 17 12:40:00 +0000 2024,10,173,Novo Nordisk
1861756870538723827,Deusto Business School,deustoDBS,"¡Finalizamos en Bilbao el programa Implementando la Innovación Basada en Valor !

Ha sido un placer recibir en nuestras aulas a personas con inquietudes  y es un honor colaborar con Novo Nordisk en la formación de líderes en la gestión sanitaria.

Más en: https://t.co/Y7JgFeBJJ0 https://t.co/ts0Ua9iKhM",Wed Nov 27 13:00:02 +0000 2024,0,6,Novo Nordisk
1861755592475386324,David Lightman,David__Lightman,@MikaSkarp @JuhanaBrotherus Novo Nordisk?,Wed Nov 27 12:54:57 +0000 2024,0,2,Novo Nordisk
1861966251117216094,"Michael Mindrum, MD",MichaelMindrum,Health Canada approves Novo Nordisk's obesity drug to reduce risk of non-fatal heart attack | CBC News https://t.co/Hm00WdmBOi,Thu Nov 28 02:52:02 +0000 2024,1,3,Novo Nordisk
1793272379512180786,NEXTA,nexta_tv,"The headquarters of Novo Nordisk, Europe's largest company, is on fire. This is the second fire in a week

A major fire has broken out in the headquarters building of the Danish pharmaceutical company Novo Nordisk - the second fire in a week. The fire started outside but then https://t.co/l8Dzj7lKDw",Wed May 22 13:27:07 +0000 2024,443,1485,Novo Nordisk
1861325519788056988,Novo Nordisk France,NovoNordiskFR,"🚨 Les troubles de la #croissance chez les enfants peuvent avoir de multiples causes : dénutrition, maladies cardiaques, hormonales ou anomalies osseuses. 

Un ralentissement soudain de la croissance doit alerter les parents.

🔗 En savoir plus : https://t.co/F9z2L2f41G https://t.co/QTEagWFzCW",Tue Nov 26 08:26:00 +0000 2024,3,3,Novo Nordisk
1860943009551937672,biotechteam,arnaudGUILLEME3,"Tic tac #cagrisema #adocia 
https://t.co/3IHHoL5LBY",Mon Nov 25 07:06:02 +0000 2024,2,6,Novo Nordisk
1858753196790804874,news.financial,wearenews1,"Novo Nordisk, BioNxt Solutions, Bavarian Nordic – Opportunities after a horror week #Biotechnology #Biotech #Pharma #NovoNordisk #BioNxt #BavarianNordic https://t.co/bIaZhsKGFW https://t.co/h4SUJPCBe5",Tue Nov 19 06:04:30 +0000 2024,0,0,Novo Nordisk
1861145728615075893,Maestro Invest,MaestroInvest,"@H3ctorted Nvidia, ASML, TSMC, Bitcoin, Microsoft, Vitec, Novo Nordisk, Lumine Group, Lagercrantz, Hexatronic, Tesla, Lifco, Topicus, Amazon, Hermés, New Wave, Volvo, Celsius, Ferrari, Teqnion, Microstrategy, LÓreal, Investor, OEM International, Addtech",Mon Nov 25 20:31:34 +0000 2024,0,3,Novo Nordisk
1823790872309457047,Alec Stapp,AlecStapp,"It seems under-discussed that the single largest company in all of Europe — Novo Nordisk — is controlled by a non-profit foundation.

Feels like this should challenge a lot of people’s assumptions. https://t.co/28Rjs8sVHA",Wed Aug 14 18:36:43 +0000 2024,31,283,Novo Nordisk
1862496728831717630,Singularity Hub,singularityhub,"No one likes needles.

This month, researchers from MIT and the pharmaceutical company Novo Nordisk took inspiration from squids to engineer ingestible capsules that burst inside the stomach and other parts of the digestive system.

This work suggests it just might be possible to",Fri Nov 29 13:59:58 +0000 2024,1,8,Novo Nordisk
1862191783179960482,CapitalWisdom,CapitalWisdomAI,"🚨 Big News! 🚨  

💊 $NVO Novo Nordisk A/S races toward groundbreaking approval for oral GLP-1R therapies targeting obesity! 📉✨  

🔗 Read more here: https://t.co/ueA2zHiufL  

💡 Subscribe for updates: https://t.co/VvdGn1mrpM &amp; follow for more insights! 💡",Thu Nov 28 17:48:13 +0000 2024,0,0,Novo Nordisk
1860267263342817772,Marchen N Gjertsen,Marchen_Neel,"Makakaben bruger menneskehår som tandtråd. Den har et DNA, der er 93 pct som vores. Klog lille abe, smugles på det sorte marked og nu genstand for Novo-mystik. https://t.co/rJPXe8K824",Sat Nov 23 10:20:52 +0000 2024,0,4,Novo Nordisk
1783210555014013095,Warren Gunnels,GunnelsWarren,"Novo Nordisk is a $555 billion company.

It made over $12 billion in profits last year by, among other things, charging Americans $969 for Ozempic while it can be purchased for $59 in Germany and costs $5 to make.

Our political agenda is to end this greed. Guilty. As. Charged.",Wed Apr 24 19:05:01 +0000 2024,190,534,Novo Nordisk
1860805832662794354,Daniela Maldonado🤘🏼,danii_maldop,"La receta retenida no me parece para nada mala idea.

El vendedor que nos atiende de Novo Nordisk nos contó que habían farmacias que le habían pedido comprar todas las unidades que habían llegado 🫠",Sun Nov 24 22:00:57 +0000 2024,1,2,Novo Nordisk
1861573396984652255,Baptiste Dalbera,baptistedalbera,"@GregInvestFr TOP 5 PEA :

Schneider 
Essilor
Euronext
Thales
Novo Nordisk",Wed Nov 27 00:50:58 +0000 2024,0,1,Novo Nordisk
1860371509967036637,El Espectador,elespectador,"Más allá de ser un evento visualmente impactante, esta campaña aspira a ser un catalizador para la unión y el apoyo mutuo entre todos los involucrados en la gestión de la diabetes.

#Patrocinado por @novonordisk 

https://t.co/TvWBLSBaS9",Sat Nov 23 17:15:06 +0000 2024,0,1,Novo Nordisk
1774168024012271790,Dom Quilici,DQuilici1,@Indian_Bronson Novo Nordisk made $83 bill in profit last year. Not a fan of Bernie but let’s not pretend these pharmaceutical companies are cash strapped. Not convinced Ozempic is without its issues either.,Sat Mar 30 20:13:14 +0000 2024,1,316,Novo Nordisk
938105228158799874,Novo Nordisk,novonordisk,"#PRESS: Novo Nordisk receives US Food and Drug
Administration (FDA) approval for new product https://t.co/rBuj7CclK5",Tue Dec 05 17:58:10 +0000 2017,45,120,Novo Nordisk
1860011717679546533,Ani Anirudhan,pnani456,$NVO https://t.co/efY57Xj63Y,Fri Nov 22 17:25:25 +0000 2024,1,2,Novo Nordisk
1861172282212696158,Charlie Bilello,charliebilello,"Returns since election...
Dogecoin: +133%
MicroStrategy: +77%
Coinbase: +61%
Bitcoin: +35%
Tesla: +35%
Banks: +15%
Small Caps: +8.1%
S&amp;P 500: +3.6%
US Dollar: +3.5%
US Bonds: +0.3%
---
International Stocks: -2.7%
Oil: -3.5%
Gold: -4.3%
Pfizer: -5.1%
Novo Nordisk: -5.1%
China: https://t.co/Rbu843m7vJ",Mon Nov 25 22:17:05 +0000 2024,80,372,Novo Nordisk
1861743600058679310,ノボ ノルディスク ファーマ株式会社,NovoNordiskJP,"ノボ ノルディスクは、子どもの健康を応援するため「まちが元気を創り出す ～Cities for Better Health～」の一環として「子どもの健康応援イニシアチブ ～Childhood Obesity Prevention Initiative～」を全世界6都市で開始します。日本においては、千葉市で実施します。

ノボ https://t.co/7qroRUZ5KN",Wed Nov 27 12:07:18 +0000 2024,3,11,Novo Nordisk
1862490456526897356,ACunha,ajncunha,"@ValuingDutchman @k_ristovski Adyen, Spotify, Novo Nordisk, ASML... Not to talk about the old Jewels: Ferrari, LVMH, Diageo, SAP, Siemens, Nestlé, AbInbev etc etc can it be better? 100x Yes! Is It as bad as perceived? Absolutely not!",Fri Nov 29 13:35:02 +0000 2024,0,5,Novo Nordisk
1860663302168150198,Futurism,futurism,Americans are getting seriously ripped off. https://t.co/4Ms6txtNgC,Sun Nov 24 12:34:35 +0000 2024,0,10,Novo Nordisk
1861735596068323580,Kailasham_R,dynscientist,Came to know about the #NERD (New Exploratory Research and Discovery) grant programme offered by Novo Nordisk today. What a neat acronym for a science-related body :D,Wed Nov 27 11:35:30 +0000 2024,0,2,Novo Nordisk
1861363086197694578,EFN Finansmagasinet,Finansmagasinet,"Biden-administrationen kommer att föreslå att viktminskningsläkemedel ska inkluderas i Medicare • Novo Nordisk stiger på Köpenhamnsbörsen 
https://t.co/KKgyCg4m7m",Tue Nov 26 10:55:16 +0000 2024,0,5,Novo Nordisk
1861756873025720694,CTV News Northern Ontario,CTVNewsNorthern,Canada approves Novo Nordisk's obesity drug to reduce risk of non-fatal heart attack https://t.co/p0G6EQbBxw,Wed Nov 27 13:00:02 +0000 2024,0,2,Novo Nordisk
1861399056901185596,Marc Bond 📶,fuckthedip,Comme par hasard Novo Nordisk https://t.co/8NgpmRS3Gi,Tue Nov 26 13:18:12 +0000 2024,0,11,Novo Nordisk
1861033792544067784,Novo Nordisk España,NovoNordiskES,Otra pregunta clave: ¿Qué consideramos un peso ideal y por qué? ¿Los españoles consideran que siempre lo han tenido o no? https://t.co/ETZu562oJJ,Mon Nov 25 13:06:47 +0000 2024,0,0,Novo Nordisk
1848902349991121269,Calley Means,calleymeans,"I’m floored. 

The USDA Nutrition Guidelines Committee previewed their new guidance today on an internal zoom. 

A CORE principle is “REDUCING focus on chronic disease reduction.” 

Committee members are paid by Novo Nordisk, Eli Lilly, Abbott, and Mars. 

This must be disbanded. https://t.co/LTWcxpaHhO",Wed Oct 23 01:40:45 +0000 2024,2282,7369,Novo Nordisk
1859576830593737012,Aktiediplomaten,Aktiediplomaten,"It seems like the global semaglutide shortage will last to at least H1-2025. Novo Nordisk has informed doctors and clinics in Sweden, advising them to prescribe Rybelsus instead, as the Ozempic shortage is expected to continue well into 2025.

Bullish for $HIMS, I suppose 🤷",Thu Nov 21 12:37:20 +0000 2024,16,96,Novo Nordisk
1858862486075605034,Bloomberg,business,"Novo Nordisk shares slipped again, briefly erasing what was left of this year’s lofty gains https://t.co/uVpleuOl2L",Tue Nov 19 13:18:47 +0000 2024,2,10,Novo Nordisk
1858753883775873074,Ferial Haffajee,ferialhaffajee,MSF slams Novo Nordisk for SA’s insulin pen shortage https://t.co/Y4mrQYokiz via @BusinessLiveSA,Tue Nov 19 06:07:14 +0000 2024,1,1,Novo Nordisk
1860971768841715782,Vontobel Markets Danmark,Vontobel_SP_DK,"Novo Nordisk er også blevet påvirket af udfaldet af det amerikanske præsidentvalg, med en faldende aktiekurs i forventning om ændringer i medicinalindustrien. Mener du, at faldet er berettiget?

https://t.co/BqiMy1mABZ",Mon Nov 25 09:00:19 +0000 2024,0,0,Novo Nordisk
1861076545776800117,Doğa Hüseyin Doğan,DoaHseyinDoan1,"🇩🇰💊Novo Nordisk'i nihai olarak kontrol eden dünyanın en büyük hayırseverlik fonu, kilo verdiren ilaç patlamasını paraya çevirdikten sonra Danimarka dışındaki yatırımlarını artıracakmış.
#NovoNordisk",Mon Nov 25 15:56:40 +0000 2024,0,1,Novo Nordisk
1862141275685662890,The Future Investors,ftr_investors,"$NVO Health Canada approved Novo Nordisk's Wegovy for reducing heart attack risk and managing weight, based on the SELECT trial showing its effectiveness in overweight and obese individuals.
https://t.co/wDgOEJ1Od6",Thu Nov 28 14:27:31 +0000 2024,1,15,Novo Nordisk
1861789179106988133,Julie A. Lovshin,JulieALovshin,Another win for patients with  in Obesity - Health Canada announced its approval for an indication to reduce non-fatal MI (myocardial infarction-heart attack) for Wegovy (once weekly injectable semaglutide) based on the SELECT trial data - See press release from Novo Nordisk https://t.co/KHymeipXiy,Wed Nov 27 15:08:25 +0000 2024,1,2,Novo Nordisk
1861037206204272887,George Robertson,BickerinBrattle,"oft said meme is the guys who really cleaned up in San Fran 1849 and later gold rush were those who sold shovels and other gear.
in that way of thinking intrigued over Novo Nordisk.
anyone bright than I looking at it?  @Citrini7 https://t.co/KBvOoctmFX",Mon Nov 25 13:20:21 +0000 2024,0,2,Novo Nordisk
1861751224615514568,𝐒𝐄𝐔𝐍𝐆𝐇𝐀𝐍 𝐒𝐎𝐋𝐈𝐒𝐓,imnotlaprime,"@brauliordz_ @uItrancy que fue lo que dije? al menos en Mexico yo si he visto la semaglutida en otros laboratorios fuera de Novo Nordisk, ya sabemos de su linea de productos",Wed Nov 27 12:37:36 +0000 2024,0,4,Novo Nordisk
1862434481954603348,Divya Avasthy,DivyaAvasthy,"@DefiyantlyFree So the US is funding Ozempic from taxpayer money - a drug that has a restricted prescription-use in its home country Denmark. 

And its manufacturer Novo Nordisk has a dubious record (as per what little I remember of an RFK Jr. interview).",Fri Nov 29 09:52:37 +0000 2024,4,5,Novo Nordisk
1861548307979337832,Reasonable Democrat,Please_B_Normal,@ArmandDoma I’ve heard some reports of Denmark’s GDP have to have a “with Novo Nordisk” and “without Novo Nordisk” lmao,Tue Nov 26 23:11:17 +0000 2024,0,6,Novo Nordisk
1750793800648188135,World of Statistics,stats_feed,"The top 50 pharmaceutical giants:

🇺🇸 Eli Lilly: $578.3B
🇩🇰 Novo Nordisk: $452.8B
🇺🇸 Johnson &amp; Johnson: $377.7B
🇺🇸 Merck: $263.9B
🇺🇸 AbbVie: $261.2B
🇨🇭 Roche: $222.4B
🇬🇧 AstraZeneca: $212.2B
🇨🇭 Novartis: $201.1B
🇺🇸 Pfizer: $181.3B
🇺🇸 Amgen: $152.0B
🇫🇷 Sanofi: $138.5B
🇺🇸",Fri Jan 26 08:12:24 +0000 2024,638,4022,Novo Nordisk
1862512317319069839,Fundación para la Salud Novo Nordisk España,funsaludnn,"Los pilares de la Fundación para la Salud de Novo Nordisk España son la sensibilización 🩺, educación 📖 y la sostenibilidad 🌿. 

Descubre qué hacemos y cómo puedes colaborar en nuestra web.

#DiabetESP #FSNN 💙

https://t.co/csX1fZtzpx",Fri Nov 29 15:01:54 +0000 2024,0,1,Novo Nordisk
1861472595477950676,Dan Diamond,ddiamond,"Some Democrats and advocacy groups are mixed or panning the Biden proposal, saying there needs to be more study of anti-obesity drugs and pressure to lower their cost.

@SenSanders: ""We cannot allow Medicare and Medicaid to simply be a cash cow for Novo Nordisk and Eli Lilly."" https://t.co/fDw9QFGt1C",Tue Nov 26 18:10:25 +0000 2024,4,8,Novo Nordisk
1861500629639692736,Russel Westbrook 😳🦅🦍ᴺᴹ,ISquatYourCurl,Thank you @novonordisk,Tue Nov 26 20:01:49 +0000 2024,2,3,Novo Nordisk
1861651763239231563,Warren Damani,Warrenwala,"இரண்டுமே இருக்கு! 😀
 https://t.co/XuWvD1thLa",Wed Nov 27 06:02:22 +0000 2024,0,2,Novo Nordisk
1859988640643821878,Investing.com Brasil 🇧🇷,InvestingBrasil,"Compre ações da Novo Nordisk antes deste novo medicamento, recomenda Barclays https://t.co/6CRbK2EMeG",Fri Nov 22 15:53:43 +0000 2024,0,1,Novo Nordisk
1859879515591148028,Reuters,Reuters,"Ypsomed will make injection pens for Novo Nordisk's CagriSema, source says https://t.co/Hl8ffGe4KO https://t.co/zijmUp66YK",Fri Nov 22 08:40:06 +0000 2024,1,9,Novo Nordisk
1862141460767764912,𝕞𝕒𝕖𝕧𝕚𝕥𝕥𝕪 🍯🌙 era,maevitty,now that’s what i’m talking abt https://t.co/La9GnFUDyU,Thu Nov 28 14:28:15 +0000 2024,24844,243227,Ozempic
1861120865619837042,Costello,itsacostello,The original Ozempic. https://t.co/pgM8dGZrUR,Mon Nov 25 18:52:46 +0000 2024,83,770,Ozempic
1862281283012804740,Lefty Loading....,4_Ben_Media,Ozempic will pay for it's crimes against Lainey Wilson's ass 🤬🤬 https://t.co/eaz8XZZv3b,Thu Nov 28 23:43:52 +0000 2024,2177,57987,Ozempic
1861516221788647585,hasanabi,hasanthehun,progress update: 285-&gt;225lbs! https://t.co/fcvk4EXpDZ,Tue Nov 26 21:03:47 +0000 2024,8361,198244,Ozempic
1861834057119649906,ᴶ🇦🇷,thevampsjohii,Sisi muy lindo el ozempic pero CUANDO VAN A INVENTAR UNAS ANTICONCEPTIVAS QUE NO NOS HAGAN MIERDA?!?! https://t.co/tZDFx9ggiP,Wed Nov 27 18:06:45 +0000 2024,80,821,Ozempic
1861521494943375429,Carola ✨,mollybryant24,"El ozempic vino a acabar con el ""body positive"" y lo celebro
Es hora de aceptar que a nadie le gusta estar gordo https://t.co/a4u2CbtTXh",Tue Nov 26 21:24:44 +0000 2024,983,11434,Ozempic
1861514691672944991,kira 👾,kirawontmiss,Euphoria star Barbie Ferreira is trending after this insane transformation👀 https://t.co/BKMhYT1pXk,Tue Nov 26 20:57:42 +0000 2024,5768,177295,Ozempic
1861296087643877721,☆,automaticprncss,need the celebrity strain of ozempic https://t.co/AQ1baYvECE,Tue Nov 26 06:29:03 +0000 2024,20,246,Ozempic
1861744571106873491,Samara Gill,dailysamara1,The Wizard of Ozempic https://t.co/JR0JzZBDWA,Wed Nov 27 12:11:09 +0000 2024,576,10979,Ozempic
1861533544960364729,fife,redwinepony,buñuelos rellenos de ozempic https://t.co/F7BqF5zTRB,Tue Nov 26 22:12:37 +0000 2024,3831,33215,Ozempic
1861417796745195693,Kai,kaiyabunga,Your tax dollars being used on covering weight loss medications. Obesity is a choice. They should pay their own for Ozempic https://t.co/K7rzPRQ4G2,Tue Nov 26 14:32:40 +0000 2024,0,8,Ozempic
1860459628863127969,Winnie Schola,WinnieSchola,"The Ozempic did wow on Lizzo ❤️

Before                            Now https://t.co/tI52NRnnY5",Sat Nov 23 23:05:15 +0000 2024,7,55,Ozempic
1861578581647696194,Krizia Brühl,_ladenombreraro,viendo como todas las body positive dejaron de serlo ahora que adelgazaron con Ozempic https://t.co/GlaK7Nc54s,Wed Nov 27 01:11:34 +0000 2024,178,1714,Ozempic
1862295328005005815,Brendan Fraser Crane,bf_crane,Ozempic is going to make the last decade of body positive media very funny. Like rats off a sinking ship,Fri Nov 29 00:39:40 +0000 2024,1286,37742,Ozempic
1861554798841205136,anne,uItrancy,"yo esperando que similares empiece a vender la versión genérica del ozempic
https://t.co/tLnJRyBtIg",Tue Nov 26 23:37:04 +0000 2024,6339,42714,Ozempic
1861809497594851669,Anna C. Grajales,annacgrajales,"Todos los tweets sobre el ozempic prueban que si La Sustancia existiera, un chingo de gente la tomaría. https://t.co/QYgWXxPEXK",Wed Nov 27 16:29:09 +0000 2024,401,5698,Ozempic
1861476744412148176,ro 🦋,tiniglazed,"@nuriauriel28 El ozempic no actúa así. Te deja flaca esquelética y cabezona (christina aguilera), la tipa esta se nota ejercitada. Se hace moda una palabra y no la sueltan más https://t.co/TPvOCIGo8C",Tue Nov 26 18:26:55 +0000 2024,2,394,Ozempic
1861393266450542746,Kimdracula,niandralades___,"¿Qué piensan de las que antes hablaban de ser body positive y aceptar tu cuerpo y *misteriosamente* empezaron a bajar mucho de peso desde que se volvió popular el Ozempic?
A mí me parece muy hipócrita pero también me pongo a pensar que ahora todas son flacas menos yo xd https://t.co/Gd3FaDjUDK",Tue Nov 26 12:55:12 +0000 2024,10,257,Ozempic
1861400418976157717,nana,corpsegigi,hey so this is actually crazy https://t.co/RgYW7r1V3U,Tue Nov 26 13:23:37 +0000 2024,4098,151797,Ozempic
1729503578857894302,cream drizzy,shrampmannne,Ozempic causing the gyattocaust😔😔😔 https://t.co/ht9UROYiAe,Tue Nov 28 14:12:40 +0000 2023,1049,16738,Ozempic
1765011126503219695,Pop Crave,PopCrave,"Kate Winslet reacts to finding out what Ozempic is from The New York Times:

“Oh, my God. This sounds terrible. Let’s eat some more things!” https://t.co/fCsHpI51sf",Tue Mar 05 13:46:59 +0000 2024,1538,36124,Ozempic
1840946364710072411,Lizzy  Vee,Lizzytrizzy,"Ozempic this, ozempic that. Have you considered maybe cigarettes and cocaine?",Tue Oct 01 02:46:31 +0000 2024,18827,184330,Ozempic
1812628329096216949,Chairman of #FeetFridays and #SolesSaturday,FlyoutChase,cant believe ozempic took this from us smh https://t.co/CFUrlik29x,Sun Jul 14 23:20:45 +0000 2024,2726,34269,Ozempic
1811521995009413575,the Rich,Duderichy,crazy how ozempic proved all the theories about why people are getting fat are wrong except people eat too much,Thu Jul 11 22:04:34 +0000 2024,1399,36805,Ozempic
1828469602461905297,rue🌿,Ruesavatar,"My sister described ozempic to me and uh, forgive me, but it kinda seems like they managed to manufacture anorexia.",Tue Aug 27 16:28:19 +0000 2024,5785,168600,Ozempic
1746611547793752118,𝚏𝚊𝚛𝚡𝚒𝚢𝚘.,hausofriya,"My mom, a diabetic, can't access her Ozempic meds due to a global shortage because people are terrified of being fat &amp; would rather make themselves be permanently disabled to be thin. I hate this fuckin reality.",Sun Jan 14 19:13:38 +0000 2024,13457,89571,Ozempic
1660276576594939904,BuccoCapital Bloke,buccocapital,"Let’s all take Ozempic for literally everything 

What could go wrong? https://t.co/WefHD9nvJ8",Sun May 21 13:29:16 +0000 2023,572,10894,Ozempic
1812572855789326567,djamba vencida,brusnos,backyardigans depois do ozempic https://t.co/M0j8U73FgZ,Sun Jul 14 19:40:19 +0000 2024,3290,38244,Ozempic
1829494569047867747,akanchawa baddie 🎀,Chidaluuu_,Ozempic allegations for a 23 yo is so funny. All you need to lose weight at that age is a stressful month. 😭,Fri Aug 30 12:21:10 +0000 2024,11103,188236,Ozempic
1770209889752646062,ethan,ethanshumjr,"Ozempic is impressive and all but i’m not a fan of how it works which is basically just an appetite suppressant so it’s easier to eat less. i don’t wanna eat less, i want a pill that somehow absorbs the calories from the large pizza i just ate and gives them back to God!",Tue Mar 19 22:05:01 +0000 2024,6328,85064,Ozempic
1795521798349688846,Sor Tremenduca,tremenduca,"Queridas, ¿estamos ante el fin de la gordura? En los últimos meses hemos visto cómo famosas, de la noche a la mañana, lucen delgadísimas. ¿Milagro de Lourdes? No: Ozempic. Un medicamento a 130€ el pinchazo. Abro hilo de posibles candidatas.

1. Christina Aguilera 2020-2024: https://t.co/3K6xkGQoeI",Tue May 28 18:25:30 +0000 2024,2970,38168,Ozempic
1805325077208089080,journalist jawn,dirtywhiteups,"These two photos of Busta Rhymes are 20 days apart.

Ozempic: 0
Oxtail: 1 https://t.co/zctjoh30hK",Mon Jun 24 19:40:14 +0000 2024,3507,38276,Ozempic
1850210896401887388,Pop Base,PopBase,Lizzo wearing an Ozempic costume for Halloween. https://t.co/WYjCLrDVIT,Sat Oct 26 16:20:27 +0000 2024,1016,29299,Ozempic
1851648569574629862,tabitha,thetolerantweft,"going on ozempic, not to lose weight, but because the inevitable class action lawsuit is gonna pay out like crazy",Wed Oct 30 15:33:15 +0000 2024,19353,439775,Ozempic
1758321783281795107,The Cosmetic Lane,TheCosmeticLane,Well damn… Kelly Osbourne did not hold back her thoughts on Ozempic https://t.co/vkdUSaXCqw,Fri Feb 16 02:45:55 +0000 2024,297,4699,Ozempic
1753551818523541526,Tucker Carlson,TuckerCarlson,"Ep. 72  ""If a fish tank is dirty, you clean the tank. You don't drug the fish."" Calley Means makes the case against Ozempic. https://t.co/KYWjeJYJ47",Fri Feb 02 22:51:47 +0000 2024,21388,83293,Ozempic
1803790565865046451,Charlie Potatoes,TepidButterASMR,Ozempic is hitting the 0 viewers sitcom universe. https://t.co/BQeWp0gbut,Thu Jun 20 14:02:38 +0000 2024,530,21483,Ozempic
1833942583229235324,Antiperson,antiAntiperson,Ozempic https://t.co/esKMfFDrk5,Wed Sep 11 18:55:59 +0000 2024,1390,20049,Ozempic
1850209214297244102,Pop Crave,PopCrave,Lizzo dresses as Ozempic for Halloween. https://t.co/AWoF7io9bI,Sat Oct 26 16:13:46 +0000 2024,3973,96580,Ozempic
1840577183258988622,Aaron 🩵,ABeardedHero,Ozempic is not what a girl wants or what a girl needs https://t.co/UbOLt8JQXl,Mon Sep 30 02:19:31 +0000 2024,530,9305,Ozempic
1847993438752444550,Robert F. Kennedy Jr,RobertKennedyJr,.@GregGutfeld asked me last night about Ozempic. Here's what I said. https://t.co/ejsTu7q0Vj,Sun Oct 20 13:29:04 +0000 2024,7749,35203,Ozempic
1861094453533958161,𝐖 𝐄 𝐍 ✧,DIETWEN,An insane transformation Barbie Ferreria https://t.co/b5qnmPVERg,Mon Nov 25 17:07:49 +0000 2024,1629,36297,Ozempic
1861084654314623305,Oli London,OliLondonTV,"Lizzo appears unrecognizable as she continues to show off the results of her dramatic weight loss. 

The singer has denied Ozempic rumors and instead credits her new look to a tough workout routine and healthy eating. https://t.co/psbJ8WjzKE",Mon Nov 25 16:28:53 +0000 2024,177,3050,Ozempic
1770888084919398847,Daniel,growing_daniel,God sent us ozempic and it’s going to solve every problem this country has https://t.co/uOcP8c18mQ,Thu Mar 21 18:59:55 +0000 2024,688,13008,Ozempic
1850704764385759377,amy from wisconsin,amyy_claire,too poor for ozempic but too undisciplined for strict diet and exercise. is there a secret third option,Mon Oct 28 01:02:54 +0000 2024,25730,327852,Ozempic
1862549645303718235,augusto,chidoguan,"Amigas no se arriesguen metiéndose ozempic, todavía no se han estudiado todos sus efectos secundarios. Mejor usen los métodos tracionales: cocaína y transtornos alimenticios",Fri Nov 29 17:30:14 +0000 2024,3681,33453,Ozempic
1861821063505576310,Bored Panda,boredpanda,"‘Euphoria’ star Barbie Ferreira looks “unrecognizable” after weight loss, sparks Ozempic rumors https://t.co/nd3PPBo2uo",Wed Nov 27 17:15:07 +0000 2024,0,2,Ozempic
1768795704565145644,Martin Luther Scheme,MrAviator1906,Ozempic is DARK magic https://t.co/B4VPsvuI6d,Sat Mar 16 00:25:33 +0000 2024,582,6144,Ozempic
1861447191115501753,HANCOCK,HANCXCK,who put viktor on ozempic https://t.co/LJrNb4051s,Tue Nov 26 16:29:29 +0000 2024,158,4412,Ozempic
1860144828920836375,spooky 🪦,m0nster3xic,"lizzo, ice spice, megan, ariana, etc etc all lost a substantial amount of weight and here i am gaining and losing the same 5 lbs

i'm just finna get on ozempic (not saying any of these people use it btw) https://t.co/U6wFCBWYci",Sat Nov 23 02:14:21 +0000 2024,26,279,Ozempic
1862241467353215251,Eric B,Oflululemon,"ALLY SHAPIRO owes her relevance to #RHONY where JILL ZARIN aired her FOOD ADDICTION &amp; FAT CAMP storyline. Now she’s pushing OZEMPIC while dragging ROBERT JR. &amp; MARY CROSBY on #RHOSLC? 

Without #BRAVO, she wouldn’t even have a platform. 

The HYPOCRISY is LOUD. SIT DOWN, ALLY! https://t.co/lLjKq2boca",Thu Nov 28 21:05:39 +0000 2024,13,150,Ozempic
1861554366542471667,⋆⑅˚,nanaminthesky,"@avocadoswift13 @girlalmightyera @alosingtoday @briansbluntt @Fatboyflamenco Amiga la mina perdió pila ESTE AÑO y en muy pocos meses realmente, acá hay fotos de octubre y marzo, y el cambio de octubre a ahora fue muy precipitado, no sé si sea ozempic (ojalá no, además sería muy hipócrita de su parte) pero muy sano, no creo que lo sea. https://t.co/CccZwbvPZB",Tue Nov 26 23:35:21 +0000 2024,0,10,Ozempic
1860605152995987497,IlluminatedRKMafia/Battinson🦇/Oscars Nominee KS❤️,StewbiesChanel,"All the celebrities now with the ozempic, with the same yassified operated face and meanwhile Kristen..... https://t.co/sALkaV0cU8",Sun Nov 24 08:43:31 +0000 2024,0,3,Ozempic
1860100956941414557,Cynthia ♥️,cynwhii,did she eat the ozempic instead of injecting it ? https://t.co/vm5GG7x8Un,Fri Nov 22 23:20:01 +0000 2024,15,240,Ozempic
1861583557287911564,fer,ferdeljunco,"Ya que salga el Ozempic en Farmacias Similares neta, PORQUE SERE SU CLIENTE #1 https://t.co/18RfFDoCua",Wed Nov 27 01:31:21 +0000 2024,32,420,Ozempic
1860269609456226406,ozempic peddler,vaykwash,maddie joining ambessa as soon as cait went back to vi ooo that messy ass lesbian #arcane #ArcaneSeason2 https://t.co/q4riG3macK,Sat Nov 23 10:30:11 +0000 2024,102,1548,Ozempic
